n_estimators,max_depth,min_samples_split,min_samples_leaf,learning_rate,subsample,max_features,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,mean_squared_log_error,mean_r_squared,time_taken
200,7,5,2,0.01,1.0,sqrt,10.78783331992717,17.966449291144574,189.24262522873357,13.751426243371242,0.04775449081350925,0.6577288650303857,2.1946158409118652
200,7,5,1,0.01,1.0,log2,10.77022700880654,17.9285896925344,189.27744187049547,13.752420319924743,0.04778704111481532,0.657709127638196,1.6672086715698242
200,7,5,1,0.01,0.8,log2,10.776416664483879,17.95434922380705,189.28801525729105,13.752623953530208,0.04783798373500936,0.6576791420813726,2.065876007080078
50,3,5,1,0.2,0.8,sqrt,10.63755642600216,17.29778801742814,189.28928094798783,13.752980710776807,0.04737799221899657,0.6578369276331253,0.17789959907531738
200,7,5,2,0.01,1.0,log2,10.794098697169876,17.984535191951284,189.30443234440204,13.753655174172954,0.04782091682723873,0.657657196380755,1.8690392971038818
100,7,10,2,0.2,0.8,log2,10.687801090806484,17.037519328674886,189.304442617925,13.748812896196132,0.0472100976484871,0.6574768507631088,1.0827527046203613
200,7,10,1,0.01,1.0,sqrt,10.789382578528372,18.005387400236135,189.30534677719146,13.753431851593145,0.04801116280481542,0.6576434963608511,2.16603422164917
200,7,2,2,0.01,1.0,sqrt,10.810541619631746,18.037110898753355,189.4040124427411,13.758077846317946,0.04796326176856882,0.6574860792906709,2.388308048248291
200,5,10,4,0.2,0.8,log2,10.677585311994317,17.139482744055798,189.41031711337718,13.75103287372438,0.04799668057917571,0.6577360756741478,0.9216868877410889
200,7,10,1,0.01,1.0,log2,10.813191229525845,17.985386016429317,189.4872394099156,13.759053569039029,0.04774709039684791,0.6572776330984974,2.106227159500122
200,5,5,4,0.2,0.8,sqrt,10.577646449563954,16.858452711126148,189.57205087087362,13.745578390436616,0.04645733256251362,0.6571616735146147,1.3162739276885986
50,3,2,4,0.2,1.0,log2,10.65788645838613,17.26099671521309,189.5723499740667,13.760002050241866,0.04634876375711442,0.6572674706727374,0.17393827438354492
10,7,10,1,0.2,0.8,sqrt,10.747407368457981,17.80370349966966,189.62517393526574,13.767046143220668,0.04724007287362565,0.6570576582284139,0.10005974769592285
200,7,2,1,0.01,1.0,sqrt,10.783124871327571,17.981440992454043,189.62543247963112,13.763943595781333,0.04804338376409946,0.6571021235947914,2.9655330181121826
150,7,10,1,0.2,1.0,sqrt,10.733187345710801,17.348978898298306,189.66493468436403,13.76344672195817,0.04853676665886674,0.6571029592289406,0.9928033351898193
200,7,5,2,0.01,0.8,log2,10.804632837163963,18.02688197586569,189.6781858855896,13.767958092868446,0.047995867666263445,0.6569901606847623,2.016547679901123
100,7,10,1,0.2,0.8,log2,10.685387823709863,17.08296504120151,189.69457642946026,13.757565664687505,0.04744538817926138,0.6569008489375507,1.007441520690918
100,7,10,1,0.2,0.8,sqrt,10.556089713184758,16.959610721390952,189.76247144194292,13.767662906058636,0.04719057237080465,0.6566069497024871,1.293102502822876
50,3,5,1,0.2,1.0,log2,10.608891071040306,17.296382320351093,189.7834051907609,13.767353887203658,0.047039835721129054,0.6569193789643722,0.16701769828796387
50,3,2,4,0.2,1.0,sqrt,10.64932279235681,17.272607833166013,189.8171554039072,13.768624065965634,0.04653678583636054,0.6568582486059455,0.19938921928405762
200,7,10,1,0.2,1.0,log2,10.700974189850212,17.30726713688052,189.9474731581227,13.767207101818958,0.04780238041789743,0.6564466608303663,1.899578332901001
150,7,10,2,0.2,1.0,sqrt,10.66360404555046,17.125577608858976,189.9568618479782,13.77867319507973,0.04774400219059668,0.656371507860896,1.1813135147094727
200,7,5,1,0.01,0.8,sqrt,10.809582774927808,18.055276859855216,190.12687449978685,13.783541383727222,0.04823131260847906,0.6562081844619108,2.1674716472625732
200,7,2,2,0.01,0.8,log2,10.822792638945643,18.05736749255964,190.17390131962344,13.785468070355057,0.0481068365383105,0.6561153520917229,2.448537826538086
150,7,10,4,0.2,1.0,log2,10.74412853684485,17.19100507137964,190.2413927083509,13.783441681449665,0.04641105168672701,0.6559669355772958,0.9836032390594482
50,3,5,2,0.2,0.8,sqrt,10.695761490637384,17.425901578360083,190.28361568357872,13.789001665998066,0.0472421684578134,0.6559397304854659,0.18772077560424805
200,7,2,2,0.01,0.8,sqrt,10.828360062630281,18.06285232803711,190.31180284328588,13.78933598294924,0.04810435671688022,0.6558783378813213,2.567451000213623
200,7,2,2,0.01,1.0,log2,10.81241668169915,18.001368451267314,190.31712574690667,13.790311704216084,0.047982712011953615,0.655803756597982,2.7962119579315186
200,7,5,4,0.01,1.0,sqrt,10.830784097579302,18.089748428957964,190.3660756030789,13.791189740099796,0.04826429284457211,0.6557856153671692,2.150225877761841
200,7,10,2,0.01,0.8,log2,10.828705382411252,18.042484809955774,190.41433397785104,13.79484442450694,0.04811150359113188,0.6556299473691812,2.0334317684173584
200,5,10,1,0.2,0.8,sqrt,10.706352212829435,17.205716868723208,190.4273976999597,13.791067875501579,0.04887813296180748,0.6555001585260498,1.522576093673706
150,7,10,1,0.2,1.0,log2,10.843865429491412,17.419284931127784,190.4832959426962,13.796506836541033,0.04761852021666729,0.6557556520543997,0.9484100341796875
200,7,10,1,0.01,0.8,sqrt,10.83473610701704,18.096506517353227,190.48927379265325,13.796733737884296,0.04830299414871984,0.6555558271264058,2.0508015155792236
200,5,5,4,0.2,0.8,log2,10.665792852209064,17.194014679127452,190.6070596010096,13.797239043933939,0.04787716314458159,0.6554791201389195,1.0169670581817627
200,7,10,2,0.2,1.0,log2,10.741631738758011,17.42155818258616,190.6972726709137,13.80272903807688,0.04850966355028556,0.6551490445809132,1.8502469062805176
150,5,2,1,0.2,0.8,log2,10.646498223509965,17.09849607854819,190.75825198540406,13.80199165055871,0.04944854426665722,0.6550096476025954,1.1999752521514893
200,7,5,1,0.01,1.0,sqrt,10.823581878221168,18.0348210352141,190.7630866539959,13.80603318063351,0.04816368255248704,0.6550085571548632,1.7832317352294922
100,7,2,4,0.2,0.8,sqrt,10.753966377008933,17.103743063837328,190.7869424517549,13.804900322716254,0.04608390362071298,0.6549538735956673,1.1341004371643066
10,7,10,4,0.2,1.0,log2,10.811130577085134,17.878527123602456,190.828179854546,13.808613564805626,0.04770947958408128,0.6550884048928224,0.0841217041015625
200,7,10,4,0.01,1.0,sqrt,10.859210841065416,18.142944714765903,190.91441370832763,13.81042966338905,0.04840536920692147,0.654784337026394,1.8727867603302002
10,7,2,2,0.2,1.0,log2,10.836141578532368,18.020128060386156,190.9928955127786,13.814931080923454,0.048149363468843284,0.6545407741847848,0.09583401679992676
200,7,2,1,0.01,1.0,log2,10.806866479926665,18.038297611053714,191.20862259495547,13.821587593667886,0.048437602083540844,0.6542266272625398,3.1242504119873047
200,7,5,4,0.01,1.0,log2,10.875977627624163,18.16995022211758,191.2850670125681,13.823646156980633,0.04854144104069467,0.6541067369079634,2.0839760303497314
200,7,2,4,0.01,1.0,log2,10.850383622130343,18.124834549065167,191.30027854556633,13.82511455172359,0.048520809867679385,0.6540862310692279,2.0176663398742676
200,7,10,4,0.01,1.0,log2,10.864868925893093,18.135317906156846,191.3359533165057,13.82675217707985,0.0483725990647622,0.6539621685198987,2.007405996322632
150,7,5,1,0.2,1.0,sqrt,10.72210401507899,17.29498076917781,191.3618505230748,13.820383119099821,0.047712305534505325,0.6540113218907373,1.5177760124206543
200,7,2,4,0.01,0.8,log2,10.891262943216347,18.175780018345616,191.3669652208956,13.828145797949412,0.04851904668833387,0.6539305187727631,1.9944612979888916
100,7,2,2,0.2,0.8,sqrt,10.84644782603059,17.32056921835218,191.52605787793783,13.833869900300755,0.046685749411154956,0.6536520138393993,1.0813088417053223
200,7,2,1,0.2,0.8,log2,10.766356158720201,17.19328760098922,191.59444487701472,13.840726903869689,0.04737030535410598,0.6536016603330188,2.6154141426086426
200,7,10,4,0.01,0.8,sqrt,10.892639038031133,18.23434915141477,191.61440006860204,13.837529145433887,0.04880552071088614,0.6534764530290135,2.0162625312805176
200,7,10,4,0.2,1.0,log2,10.711990930859201,16.962446986948244,191.66346377773385,13.836782800506501,0.04564520680889483,0.6533625394633251,1.9238643646240234
200,7,2,1,0.01,0.8,sqrt,10.857206400484996,18.124009775663602,191.70746116081216,13.840571675812237,0.04861605365919909,0.6533728670264708,1.452152967453003
150,7,2,4,0.2,0.8,log2,10.696100860972344,17.07556997877399,191.70767233216716,13.833320414919376,0.04740636805570635,0.6533500452439028,1.5254054069519043
200,7,10,4,0.01,0.8,log2,10.876338767367745,18.196559195909714,191.71693273072668,13.840438187597332,0.04878295941425208,0.6533032642177756,1.7202274799346924
200,7,2,4,0.2,1.0,log2,10.782227084998883,17.246080424689964,191.79232185185364,13.841038912065423,0.047493016245062476,0.6534509863126508,1.692884922027588
200,7,2,4,0.01,1.0,sqrt,10.886758718667723,18.171703779075923,191.82343499034434,13.843976374753492,0.04862003294185169,0.6531060028752448,2.1219890117645264
200,7,2,2,0.2,1.0,log2,10.864322844545663,17.202873668691627,191.86327898065406,13.84445508324416,0.04600285370912134,0.6528273626286566,1.9827327728271484
200,7,10,4,0.2,1.0,sqrt,10.779737343047975,17.283141897228624,191.86757388694778,13.835814051852523,0.047793366167766436,0.653052529273783,1.8919932842254639
10,7,2,2,0.2,0.8,log2,10.804406670238615,17.939223303104107,191.8982354880425,13.847856906047028,0.04824223702398653,0.6528888042441778,0.09796404838562012
50,3,10,1,0.2,0.8,log2,10.686564619103095,17.38082156029087,192.04065091892505,13.850112388792374,0.047757225039851546,0.6528886517281045,0.18376636505126953
150,7,5,2,0.2,0.8,sqrt,10.812608171649494,17.203687280566164,192.1009885280868,13.85488132167443,0.04658913246620454,0.6525697787435991,1.6863431930541992
200,5,10,2,0.2,0.8,log2,10.663852194615497,17.0942604639856,192.31250767624815,13.851706832471653,0.048460326271997346,0.6522411414562514,1.8018710613250732
150,7,10,1,0.2,0.8,sqrt,10.789264700752424,17.179906835666326,192.41186157986414,13.8549080552676,0.04684734572152008,0.6518706023168201,1.705693244934082
50,7,2,1,0.2,0.8,log2,10.726894081015093,17.5019040114445,192.42236843138954,13.85803282480897,0.04814641587491644,0.6520495900377987,0.46127843856811523
200,7,5,4,0.01,0.8,sqrt,10.905183270114438,18.217409662873663,192.48340589847095,13.868031862789255,0.04879420336054882,0.6519434159795191,2.265186071395874
150,7,5,1,0.2,0.8,log2,10.809733519435367,17.26273423575102,192.4949917980736,13.866422807255466,0.04707216950981615,0.6521418323303534,1.3071162700653076
200,7,2,1,0.01,0.8,log2,10.868653808316841,18.13345284356521,192.51415446903948,13.86968671662163,0.048732241652053365,0.651878869150762,2.3492496013641357
200,7,10,1,0.01,0.8,log2,10.883865992807007,18.15418943699401,192.56298530695508,13.871072262301144,0.048637333828645116,0.6517352599383722,2.149186611175537
200,7,5,4,0.01,0.8,log2,10.926065731739879,18.27523345520647,192.56556112552326,13.871740748526562,0.04899215323941133,0.651789991574123,2.2167510986328125
10,7,10,4,0.2,1.0,sqrt,10.84867672243971,17.966091399172747,192.67091594607214,13.870208577816063,0.047843012163401796,0.6517145885258913,0.08710455894470215
10,7,5,1,0.2,1.0,log2,10.822687608595546,17.909784063128278,192.67758855854157,13.867821287430644,0.04793418221015509,0.6515001749394599,0.08440589904785156
200,7,5,2,0.2,1.0,log2,10.750461005014202,17.2070470202474,192.74103278338762,13.870127439749586,0.04762170096694356,0.6514967953164267,2.2772202491760254
100,7,5,1,0.2,1.0,sqrt,10.759396909379996,17.36872684679025,192.79502721529556,13.872625051019517,0.04807552931861926,0.6516090575434474,1.1223657131195068
10,7,10,1,0.2,1.0,sqrt,10.7886413346778,17.819802301183273,192.83945712761107,13.877969503145275,0.04775977874132412,0.6510945977129727,0.08725619316101074
50,7,2,1,0.2,0.8,sqrt,10.709753097584422,17.190249391830353,192.85370724263086,13.88255108384574,0.04675672799361391,0.6513096043279829,0.5316758155822754
10,7,10,2,0.2,0.8,sqrt,10.82859593038501,17.783642223793684,192.98006526857435,13.885896274283414,0.04710120739400245,0.650924674621438,0.10021018981933594
100,7,5,4,0.2,0.8,log2,10.652961775615259,17.058266830792718,192.9922143265021,13.882827358054062,0.04772440385293994,0.6512422603646655,1.1342179775238037
200,7,2,4,0.01,0.8,sqrt,10.925852804288866,18.252614898648652,193.01495020864786,13.887759459347246,0.048930102032737476,0.6509830131125632,2.0494282245635986
150,7,10,2,0.2,0.8,sqrt,10.797351599409403,17.354993464409652,193.11667306932162,13.887669887398715,0.04909192036749334,0.6505940139493424,1.159794569015503
150,7,2,2,0.2,1.0,sqrt,10.783688968937609,17.182557559998887,193.14434016972862,13.890293969147962,0.04720944591515284,0.6507971682879495,1.6670944690704346
150,7,2,4,0.2,0.8,sqrt,10.769304886040208,17.16440984143834,193.19159162018263,13.894134341130192,0.04766941280533192,0.6505766491904273,1.5543406009674072
200,5,2,1,0.2,0.8,sqrt,10.818119087326819,17.424373241634044,193.2071370145352,13.892598736150827,0.048912410950118855,0.6504731026147441,1.5159988403320312
200,5,2,1,0.2,0.8,log2,10.799759010865241,17.396464960336065,193.22314040456055,13.88550197432512,0.05058928783336133,0.6507719070648991,1.1011815071105957
100,7,5,1,0.2,0.8,sqrt,10.717513860657917,17.199632458128228,193.28783408453705,13.890882002794083,0.04770121346861403,0.6507864763381963,1.1675539016723633
10,7,5,2,0.2,0.8,sqrt,10.820001396065589,17.812374838068074,193.57281678601396,13.896288643545706,0.047368947931122805,0.6500011737411049,0.09104776382446289
150,7,5,2,0.2,1.0,log2,10.878770133906608,17.40062405982702,193.58662365552595,13.902949528411785,0.04758660873985472,0.649715306315042,1.5603187084197998
200,7,10,2,0.2,0.8,sqrt,10.820724168222355,17.366400875649216,193.63433971847638,13.91004981875686,0.04908792177417383,0.6500777831432331,1.8199048042297363
150,7,5,1,0.2,1.0,log2,10.841480925033443,17.468544267920898,193.66314544627576,13.913796440817407,0.04833057025114567,0.6498373108466969,1.6480927467346191
150,7,5,4,0.2,0.8,sqrt,10.799818109579014,17.166802622712204,193.6923522944375,13.911322743068391,0.04699516947518066,0.649698144871843,1.4997236728668213
200,7,2,4,0.2,0.8,sqrt,10.787653096768858,17.246260446233585,193.8764786422135,13.912352796224146,0.04822264603679095,0.649408472509308,1.44920015335083
200,7,2,2,0.2,1.0,sqrt,10.824230016782774,17.437813063014556,193.89655006235287,13.91054565275129,0.04870939382055552,0.649308435473798,2.1011886596679688
200,7,5,2,0.2,0.8,log2,10.8170627697281,17.171201470407528,193.95401072883095,13.924670292796364,0.04668174242257323,0.6492284610673609,1.9511301517486572
50,3,2,2,0.2,0.8,log2,10.795249222066634,17.554657043886497,193.9867555372964,13.918113381106622,0.04822288613099858,0.6492348163231306,0.19774293899536133
200,7,5,2,0.2,1.0,sqrt,10.863858733859363,17.362927000288984,194.04005865928121,13.924547067734462,0.047621265009223805,0.6491023149991187,1.957998514175415
200,7,2,1,0.2,1.0,log2,10.831701385838164,17.533890788431613,194.07053941624616,13.91981275412362,0.048585038990537205,0.6492337314371003,2.6403415203094482
200,7,5,1,0.2,1.0,log2,10.787046038445498,17.41055228650208,194.23835480178278,13.929108086029654,0.04881798543331746,0.6485369437682419,1.893406867980957
10,7,10,4,0.2,0.8,sqrt,10.84407098671106,18.06711955736006,194.25173313645513,13.92970060092701,0.04896987010979202,0.648793582292017,0.08378171920776367
150,7,5,2,0.2,0.8,log2,10.970901227073721,17.545614227232505,194.34399435134924,13.937495161072352,0.048235316216596276,0.6484239292477263,1.6459884643554688
200,7,10,2,0.2,0.8,log2,10.807275115062453,17.361706038107037,194.4297822695369,13.932407600623955,0.04892409778761679,0.6482923571595175,1.979358196258545
10,7,2,4,0.2,1.0,log2,10.921702861996476,18.072305651205404,194.59869792938775,13.94197237363547,0.04874252662297176,0.6480341743279164,0.09862375259399414
10,7,5,2,0.2,1.0,log2,10.9127584989597,18.026665347622007,194.74592156763168,13.946782885718548,0.04847203965808152,0.6479137340300738,0.079132080078125
150,7,10,1,0.2,0.8,log2,10.863709369070742,17.316357640875374,194.8093649563708,13.948720425181596,0.04816238648299602,0.6478699180494305,1.5184564590454102
10,7,5,4,0.2,1.0,log2,10.885961234899252,18.03524058062474,194.9242971657158,13.946788843066562,0.04845644355028122,0.6475464737005219,0.07637834548950195
200,7,2,4,0.2,1.0,sqrt,10.812043977330351,17.314971696842914,194.93847226973543,13.945448605294313,0.048037540392525016,0.6475173780712437,1.473914623260498
10,7,5,2,0.2,0.8,log2,10.935406726091827,18.179154670661006,195.04625140341415,13.961056780507487,0.049115008051301715,0.6472454858558951,0.0897219181060791
10,7,2,1,0.2,1.0,log2,10.938600634805724,18.170137817371597,195.07324743399644,13.961817600809642,0.04902815836837411,0.6471790701455025,0.09561014175415039
150,7,10,4,0.2,0.8,sqrt,10.77695329186111,17.19541147600323,195.0898738313309,13.96018292151955,0.04858232619178793,0.6474194769769257,1.0921919345855713
150,7,2,2,0.2,0.8,log2,10.841037989424228,17.209928887163453,195.56603859761205,13.974062602146223,0.04800134812530707,0.6465373996283347,1.7169413566589355
10,7,2,1,0.2,1.0,sqrt,10.9267028047513,18.257739127430682,195.60285142974413,13.981085893942417,0.04964525098301179,0.6462655227142209,0.10212349891662598
10,7,10,2,0.2,1.0,log2,10.896741573786533,18.147978442627036,195.68247524552254,13.982634744665926,0.04920912752076294,0.6463074081059761,0.09205365180969238
200,7,10,1,0.2,1.0,sqrt,10.845315597758196,17.546967245280122,195.74295271498613,13.98342949616514,0.049795449770215716,0.6459483938794628,1.897698163986206
150,7,2,1,0.2,1.0,sqrt,10.766591835565364,17.28086601239945,195.78703726485904,13.98379309191326,0.048324112062794224,0.6459831756993789,1.8832216262817383
10,7,2,2,0.2,1.0,sqrt,10.946814114367163,18.213559387410424,195.8888366215714,13.986662458813203,0.04906127096563635,0.6458939293209068,0.10341215133666992
200,7,5,1,0.2,1.0,sqrt,10.926015169412867,17.492894840862363,195.92332198590037,13.990907939902254,0.047923629156599604,0.6455266520536529,1.9410121440887451
200,7,2,1,0.2,1.0,sqrt,10.88586666184572,17.55527615659674,196.07057627658432,13.996436187254067,0.047848697207725006,0.6455781468355135,2.6363234519958496
150,7,2,4,0.2,1.0,sqrt,10.934612312999498,17.469653802836035,196.1441255104698,13.992349609524592,0.04845458185040476,0.6454361293474712,0.8836755752563477
10,7,10,2,0.2,1.0,sqrt,10.976834266457953,18.126904550429522,196.39878272610773,13.99895742038029,0.04873073572803036,0.6447231814666464,0.09062528610229492
10,7,10,2,0.2,0.8,log2,10.977261117074866,18.294168056703864,196.74778410700713,14.014580994197178,0.04947672931652359,0.6443669591102763,0.0876455307006836
10,7,2,4,0.2,1.0,sqrt,11.029819901321314,18.339512472586506,196.7802614944394,14.02229711786338,0.049585976869894466,0.6440143506699311,0.08724355697631836
10,7,5,1,0.2,1.0,sqrt,10.88519716707998,17.997702906965504,196.80412460127428,14.01921578442601,0.04855378457845145,0.6438514802000086,0.10139846801757812
10,7,5,4,0.2,1.0,sqrt,10.936182868042863,18.157147756712284,196.8417057464879,14.018374448485995,0.04935774423553201,0.6442254603379638,0.0892021656036377
10,7,2,2,0.2,0.8,sqrt,10.898852418962425,18.113104533412844,196.96033631962447,14.019282529261952,0.049440129748270556,0.6438150398397197,0.09932637214660645
150,7,2,1,0.2,0.8,sqrt,10.862278841813142,17.387447320430386,196.97011533546788,14.026034028218413,0.047459975389018326,0.6439171942953328,1.8617517948150635
100,7,2,1,0.2,0.8,log2,10.883985669291878,17.346496316806952,197.16059192662786,14.028959290512343,0.04839063876936267,0.6433569108974647,1.165898323059082
150,7,10,2,0.2,0.8,log2,10.896920439123583,17.60045685746855,197.17697649292558,14.032724690898888,0.04990720480201327,0.6435571639005578,1.1442351341247559
200,7,10,4,0.2,0.8,sqrt,10.913034421239683,17.50503314773136,197.5195260490837,14.038030389174462,0.04930630817044106,0.6429862168016613,1.6054604053497314
10,7,2,1,0.2,0.8,sqrt,10.94631189543551,18.11862349719585,197.5621367843051,14.052271463179002,0.04900975533519874,0.6427318420656676,0.10967206954956055
10,7,10,1,0.2,1.0,log2,10.883809068707816,18.090419009642442,197.58799027730882,14.047457486456812,0.04945508870849795,0.6425759710075764,0.10039877891540527
200,7,10,4,0.2,0.8,log2,10.97169998308365,17.530866537488798,197.79720017398762,14.04478675424499,0.04902390717080197,0.642233801726716,1.8731114864349365
200,7,10,2,0.2,1.0,sqrt,10.917318418024825,17.527820972371465,197.83373566555383,14.052761863569861,0.04905642309027318,0.6422425251235553,1.8012168407440186
150,7,2,1,0.2,1.0,log2,10.85947661365022,17.635319276180667,197.9025682301846,14.060314308925774,0.0498189750421503,0.6421461934937212,1.6354420185089111
200,7,5,2,0.2,0.8,sqrt,11.000322001468117,17.620209595304164,198.02074202106238,14.064714761855251,0.04885559225049487,0.6418136891425934,1.931605577468872
200,7,2,4,0.2,0.8,log2,10.991769463618947,17.623377870257563,198.18779566342687,14.067475486666092,0.049847924456359397,0.6418933783963154,1.567317008972168
10,7,10,1,0.2,0.8,log2,10.971519810744741,18.41185480366581,198.263649533212,14.07430238402937,0.05067001702918328,0.641482093641371,0.10373377799987793
200,7,2,2,0.2,0.8,log2,11.018682015678372,17.630942184602,198.2760811225494,14.06918622043863,0.04888020273618193,0.6414333906283799,2.0607757568359375
200,7,5,4,0.2,1.0,sqrt,10.873457671279102,17.274458883797028,198.38119220470838,14.077758728748615,0.047928991055681505,0.6414418904860243,1.8850960731506348
10,7,5,1,0.2,0.8,log2,11.003533229270642,18.243214958432002,198.44938347800957,14.082153636582916,0.049281523785513884,0.6412529526890293,0.08293771743774414
100,7,2,1,0.2,0.8,sqrt,10.903295784823213,17.371292226760474,198.48600587419756,14.084920006332476,0.048804386378467304,0.6411214187949786,1.3494431972503662
10,7,5,2,0.2,1.0,sqrt,11.025736732936679,18.37585872288119,198.7244290526061,14.09384994486805,0.05007254449295244,0.6405592069222378,0.09351038932800293
200,7,5,4,0.2,0.8,sqrt,10.951490336735748,17.43199105288128,198.87884392480868,14.092523917273041,0.048579988128831894,0.6405328912752525,1.9657173156738281
200,7,5,1,0.2,0.8,sqrt,10.873838979791831,17.343016339299822,199.12437986192452,14.100655718914362,0.04878963325872922,0.6397075583988057,1.7834746837615967
10,7,2,4,0.2,0.8,sqrt,10.99285919695317,18.32317206436158,199.39847221767363,14.115613309700581,0.050314455311235684,0.6395938968883572,0.0882713794708252
150,7,2,1,0.2,0.8,log2,10.946738442485225,17.371502979881242,199.51229352272048,14.10981070819546,0.048091908365359995,0.6392828452071576,1.7881219387054443
200,7,2,2,0.2,0.8,sqrt,11.03581953821442,17.669357592459654,200.89084234996216,14.158025233756252,0.049422520801565215,0.6367964158037218,2.104201078414917
50,3,2,2,0.1,0.8,sqrt,11.086195045314266,18.21114563990701,201.0428426372981,14.17298973725445,0.04969857951255126,0.6364416682677551,0.22077536582946777
200,7,10,1,0.2,0.8,log2,10.971968350310162,17.56663853642427,201.05694036301523,14.169877672928948,0.050284447919507334,0.6363343375950394,1.9434113502502441
50,3,10,1,0.1,1.0,log2,11.132983275423573,18.32987044269442,201.46651427275188,14.185651566514363,0.04997092493099513,0.6357250574405304,0.1946251392364502
10,7,5,4,0.2,0.8,sqrt,11.192751765792732,18.646075793502842,201.6824727885632,14.196979697325862,0.05066842770037796,0.6353891890789164,0.0940248966217041
50,3,10,1,0.1,0.8,log2,11.15307378135038,18.34811263940734,202.03228018062282,14.208355092009663,0.04983931884043125,0.6346290101813622,0.20885634422302246
200,7,5,4,0.2,0.8,log2,11.09963424128497,17.71184358725276,202.32833161834742,14.218052507432821,0.049807955682548276,0.6341922628459231,2.016596555709839
150,7,5,1,0.2,0.8,sqrt,11.030228251513948,17.671771156534085,202.42165271436033,14.209037559594961,0.050611603547037906,0.6342477210307844,1.7681684494018555
50,3,5,1,0.1,0.8,log2,11.148584676081343,18.37095389445516,202.44457997016778,14.222564336524183,0.04992576479678782,0.6338382770268522,0.19916725158691406
50,3,5,4,0.1,0.8,log2,11.158789992657297,18.37097471817703,202.60656264472863,14.228864190519648,0.05024953103060924,0.6337183498854199,0.20636582374572754
50,3,5,1,0.1,0.8,sqrt,11.150313734458985,18.291003476038533,202.82357146375765,14.23490869464842,0.04971318171519195,0.6332486697254366,0.1954481601715088
50,3,2,4,0.1,1.0,sqrt,11.128779304280737,18.244914405471672,202.83972554297534,14.239040438895307,0.04960585432428753,0.6333207107833635,0.1837320327758789
10,7,5,4,0.2,0.8,log2,11.213400155261734,18.550414551004913,202.8927044088292,14.235461687988245,0.05052759617915398,0.6328848241779399,0.09072160720825195
200,7,10,1,0.2,0.8,sqrt,10.952108652317715,17.49716584596251,203.1010746976737,14.232904910595455,0.049938188457969976,0.6326486423293721,2.016960859298706
50,3,2,2,0.1,0.8,log2,11.134041193307196,18.323159443118655,203.28208942980638,14.253791133721387,0.05007994813663499,0.6324796663925152,0.2701833248138428
50,3,10,4,0.1,0.8,log2,11.166413685662482,18.316651089792202,203.44617254102678,14.25776354684938,0.049962350811571805,0.6320595334055386,0.18774676322937012
50,3,2,2,0.1,1.0,log2,11.180750617376253,18.355014559655064,203.75561807062127,14.269196854577023,0.049965775414882715,0.6315548222553758,0.19852280616760254
50,3,10,1,0.1,1.0,sqrt,11.192497376294275,18.441009926995967,203.92169607767784,14.271644796414183,0.050691562098136765,0.6311521412050661,0.19601893424987793
100,7,5,1,0.2,0.8,log2,11.10904656742331,17.95061670214299,203.97170441074326,14.274648618287964,0.05112116237160032,0.6309855542202227,1.3200185298919678
10,7,2,4,0.2,0.8,log2,11.145630671434228,18.52655474875974,204.00628345960394,14.280580304173242,0.05101337683903515,0.6311956892740135,0.07572245597839355
50,3,2,4,0.1,0.8,log2,11.172387523618923,18.346733491795554,204.22045016385388,14.283988276986577,0.05029762762209287,0.6307611446925488,0.18303823471069336
10,7,10,4,0.2,0.8,log2,11.086237622813382,18.679056702637823,204.26290714528778,14.278725448371116,0.052393592762217035,0.6308775854814694,0.09495759010314941
50,3,5,4,0.1,1.0,log2,11.196015843258072,18.377835330278135,204.37073366420705,14.286638225468348,0.05003856842994829,0.6306219111893145,0.17835092544555664
50,3,2,1,0.1,0.8,log2,11.219910757344993,18.502934679649226,204.41015049582091,14.290049705442431,0.050503207314751476,0.6302089098947692,0.1841874122619629
50,3,5,4,0.1,1.0,sqrt,11.217503332531079,18.40750423516719,204.4244933994378,14.290351309666434,0.049871285564999264,0.6304367328494781,0.18889188766479492
50,3,10,1,0.1,0.8,sqrt,11.245148069263356,18.442659274912746,204.64482107433815,14.30313242816222,0.05001867641836176,0.6298599773537731,0.19173336029052734
50,3,2,4,0.1,1.0,log2,11.245941755031465,18.50960045748858,205.087369715158,14.309730903722928,0.05087994564111734,0.6291092899601409,0.2001352310180664
50,3,10,2,0.1,1.0,log2,11.229711169295138,18.488685688577227,205.14607263230127,14.312844571608883,0.05082160264831934,0.6290034554298523,0.1827869415283203
50,3,5,2,0.1,0.8,log2,11.200901237430678,18.38335329929908,205.2872278847009,14.317165362115508,0.05018658017208986,0.6287945517609789,0.2098698616027832
50,3,5,2,0.1,1.0,sqrt,11.218352654543995,18.47181856397183,205.39887472355105,14.325341334371265,0.050588939676946665,0.6286069043936029,0.18366384506225586
50,3,5,1,0.1,1.0,sqrt,11.271571811819566,18.57043225871894,205.48543182126122,14.331339751937104,0.050754561342681304,0.6283773784653737,0.18209123611450195
200,7,5,1,0.2,0.8,log2,11.037573345391039,17.748484225805374,205.53173886048444,14.328376221651151,0.051939398542669324,0.6284520069959237,1.402538776397705
50,3,10,2,0.1,1.0,sqrt,11.259422194551355,18.544498275603246,205.56694660895928,14.331660923702682,0.050780250986109866,0.6282278350611976,0.20129132270812988
