time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
5/30/2021,51,31.4,21.8,26,32.9,25.1,28,0.3,0.3,0,3,21.4,51.5,113,22.63,5.41
5/31/2021,51,30.5,22,26,32.6,24.7,28.4,0.7,0.7,0,5,17.9,43.9,112,17.35,4.27
6/1/2021,53,26.8,21.5,24.2,30.5,24.8,27.3,2.7,2.7,0,11,12.6,31.7,76,15.32,3.25
6/2/2021,51,28.2,21.5,24.3,31.9,24.5,27.4,0.2,0.2,0,2,8.9,25.2,81,18.04,3.82
6/3/2021,53,29.1,21.3,25,33.1,24.2,27.6,2.2,2.2,0,7,9.2,23.4,92,19.63,4.3
6/4/2021,51,26.7,20,23.4,30.4,22.3,26,0.3,0.3,0,2,9.3,24.5,67,21.78,4.37
6/5/2021,0,31.1,19.6,25.2,34.6,21.3,27.6,0,0,0,0,9.3,25.9,119,27.27,5.75
6/6/2021,0,36.8,21.1,29.3,38.6,22.9,31.1,0,0,0,0,14.9,31,148,28.22,6.98
6/7/2021,1,38.9,22.6,31.4,40.8,23.5,32.7,0,0,0,0,14,32.4,129,27.79,7.25
6/8/2021,1,37.1,24.1,30.7,39.9,26.6,33.1,0,0,0,0,15.2,37.8,114,28.96,7.41
6/9/2021,0,36.8,23.9,30,38.7,27.2,32.4,0,0,0,0,16,40,115,29.74,7.46
6/10/2021,0,36.2,23.3,29.6,37.1,26.7,31.3,0,0,0,0,15.9,39.6,118,29.79,7.61
6/11/2021,0,34.9,22.9,28.9,36.1,24.7,30,0,0,0,0,16.6,40.7,115,29.57,7.5
6/12/2021,1,33.9,23.8,28.5,34.5,25.7,29.3,0,0,0,0,18,45.7,118,25.2,6.76
6/13/2021,1,33.2,22.8,27.6,35,25.1,29.5,0,0,0,0,16.9,41.4,107,28.18,6.74
6/14/2021,1,34.1,22.9,28.4,34.9,25.1,29.5,0,0,0,0,15.6,38.2,113,28.61,7.09
6/15/2021,51,32,23.3,27.7,34.9,25.7,29.6,0.5,0.5,0,2,11.2,30.2,105,24.72,5.85
6/16/2021,61,31.6,22.7,26.6,33.4,25.2,28.8,3.9,3.9,0,5,11.7,31.7,90,24.51,5.39
6/17/2021,53,28.5,20.5,24.7,30.9,22.3,26.9,0.9,0.9,0,3,15.2,39.6,109,24.37,5.06
6/18/2021,0,31.4,20.9,26.5,33,21.8,27.6,0,0,0,0,14.6,33.5,116,28.45,6.48
6/19/2021,51,31.3,21.9,26.7,33,23.7,28.3,0.8,0.8,0,3,13.8,35.6,103,22.26,5.4
6/20/2021,61,29.8,22.5,26,35,26.7,29.9,8.1,8.1,0,12,9.4,23,128,15.88,3.54
6/21/2021,51,36.3,23.3,29.8,41.8,26.6,33.9,0.4,0.4,0,1,11,36,113,26.87,6.25
6/22/2021,53,29,23.7,26.6,34.9,28.2,31.1,2.8,2.8,0,8,11,25.2,62,17.14,3.71
6/23/2021,2,30.6,22.5,26,34.1,26.5,29.5,0,0,0,0,14.5,34.6,107,19.43,4.34
6/24/2021,2,32,22.5,27,36,26.4,30.5,0,0,0,0,13,37.8,115,24.55,5.52
6/25/2021,1,33.2,22.3,27.5,36.2,25.3,30.2,0,0,0,0,16.7,40.7,113,27.12,6.36
6/26/2021,2,34.1,22.4,27.8,36.9,24.8,29.9,0,0,0,0,18,44.3,111,27.69,6.93
6/27/2021,2,32.6,21,26.7,34.7,23.9,28.8,0,0,0,0,20.5,49,110,25,6.07
6/28/2021,61,29.8,20.9,24.5,31.8,23.8,27,4.4,4.4,0,8,18.8,43.6,102,19.76,4.34
6/29/2021,61,27.7,20.4,23.4,30.6,23.5,26.2,7.1,7.1,0,13,15.5,38.9,96,16.91,3.48
6/30/2021,51,24.9,21.4,22.9,28.4,24.8,26.1,2.4,2.4,0,11,14.5,36.4,102,13.14,2.57
7/1/2021,51,28.5,21.2,24.4,31.7,24.8,27.5,0.4,0.4,0,2,14.4,36.7,102,21.12,4.34
7/2/2021,1,30.7,19.2,25.2,33.6,22.3,28.4,0,0,0,0,15.4,38.2,111,25.82,5.5
7/3/2021,51,30.9,22.7,26.5,34.4,26.1,30,0.1,0.1,0,1,12.3,34.2,94,24.49,5.33
7/4/2021,2,32.8,24,28.1,36.2,28,31.7,0,0,0,0,10.5,30.2,96,24.79,5.62
7/5/2021,51,32.3,24.3,28,36.9,27.7,31.7,0.5,0.5,0,2,11.7,29.5,91,22.63,5.12
7/6/2021,63,25.9,22.5,24.5,30.4,26.9,28.9,26.9,26.9,0,15,8.3,20.5,21,6.19,1.44
7/7/2021,63,27.2,21.4,23.6,31.1,24.9,27.2,30.9,30.9,0,16,9.4,26.3,322,11.01,2.36
7/8/2021,51,28.2,21.7,24.8,31.6,24.7,27.8,0.9,0.9,0,5,13.8,34.6,322,20.01,4.11
7/9/2021,51,27.7,22.6,24.8,32.9,25.7,28.6,0.5,0.5,0,2,10.2,25.9,110,20.46,4
7/10/2021,61,26.2,22.7,24.2,30.9,26.6,28.6,9,9,0,18,8.5,22.3,107,10.12,2.15
7/11/2021,53,27.6,22.4,24.9,32.8,26.4,28.7,1.8,1.8,0,7,10.5,30.6,100,19.32,3.9
7/12/2021,3,29.4,21.7,25,33.1,24.2,28,0,0,0,0,16.4,42.8,108,26.53,5.49
7/13/2021,51,27.4,20,23.6,30,22,26,0.5,0.5,0,4,16.5,42.5,107,21.83,4.35
7/14/2021,51,27,20.6,23.7,29.8,23.9,26.6,0.5,0.5,0,3,13,36.7,104,17.38,3.66
7/15/2021,1,30.5,21.4,25.3,33.6,23.7,28,0,0,0,0,15.8,40.7,111,26.86,5.6
7/16/2021,1,31,21.9,26.1,36.6,24.7,29.6,0,0,0,0,10.3,28.4,107,24.93,5.31
7/17/2021,2,31.5,22.3,26.5,35.9,25.5,29.6,0,0,0,0,18.5,42.1,112,24.56,5.5
7/18/2021,1,31.6,22.1,26.4,34.7,24.3,28.8,0,0,0,0,15.8,39.2,108,27.58,6.13
7/19/2021,0,32.7,22.7,27.3,37,25.6,30.6,0,0,0,0,10.2,28.4,105,26.19,5.86
7/20/2021,63,31.8,23.6,26.8,35.9,26.5,30,6.1,6.1,0,4,10.2,29.5,27,22.51,4.9
7/21/2021,63,26.2,20.7,23.8,30,24.1,27.6,8.1,8.1,0,8,7.6,16.6,91,11.74,2.45
7/22/2021,51,28.3,20.9,24.6,32.1,24,27.9,0.6,0.6,0,3,11.1,27,100,19.77,4.11
7/23/2021,0,31.9,21.9,26.6,35.8,25.1,29.7,0,0,0,0,13.2,32.8,109,27.4,6.03
7/24/2021,0,33.7,23,27.9,37.1,24.9,29.8,0,0,0,0,11.8,30.2,113,27.93,6.61
7/25/2021,0,33.8,22.3,27.8,36.2,23.4,29.3,0,0,0,0,14.2,34.2,111,29.25,6.96
7/26/2021,1,34.3,22.5,27.7,35.5,24.5,29.2,0,0,0,0,16,46.8,109,27.91,6.81
7/27/2021,0,34.1,23.3,27.9,35.9,25.9,30,0,0,0,0,13.8,38.5,111,27.5,6.54
7/28/2021,53,31.3,23,26.2,34.7,24.9,28.4,1.2,1.2,0,4,16.6,40.3,107,22.8,5.19
7/29/2021,51,29.1,21.8,25,31.8,24.7,28,0.1,0.1,0,1,12,34.6,102,18.55,4.02
7/30/2021,1,31.5,22.2,26.4,33.6,25.7,29.5,0,0,0,0,13.9,37.1,101,23.75,5.33
7/31/2021,2,32.7,22.5,27.4,37.5,26.1,30.5,0,0,0,0,14.8,32.4,105,24.82,5.75
8/1/2021,55,34.7,23.5,28.7,38,26.1,31,1.2,1.2,0,1,16.3,33.1,99,26.56,6.44
8/2/2021,51,34.7,24,29.1,36.2,26.9,31.2,0.1,0.1,0,1,8.9,28.8,43,25.03,6.01
8/3/2021,55,30.2,23.9,26.6,35.8,27.6,30.5,2.8,2.8,0,8,7.8,29.2,7,17.23,3.82
8/4/2021,53,30.1,22.2,26.2,34.1,26.4,29.9,0.7,0.7,0,2,13.6,34.9,92,20.27,4.48
8/5/2021,53,30.6,23.3,26.4,32.9,26.3,29.4,0.9,0.9,0,3,12.6,34.6,90,19.72,4.49
8/6/2021,51,29.7,22.4,26.1,32.6,26.5,29.5,0.1,0.1,0,1,10.2,32,104,18.84,4.25
8/7/2021,2,33.3,22.9,27.7,35.5,25.7,29.8,0,0,0,0,13.5,39.6,112,26.32,6.28
8/8/2021,0,35.3,23.1,28.5,38,25.3,30.6,0,0,0,0,19.3,44.6,113,27.93,6.97
8/9/2021,0,34.8,23.2,28.5,36.5,25.5,29.9,0,0,0,0,19.1,47.5,116,26.19,7.02
8/10/2021,0,35.3,22.9,28.4,37,25,29.8,0,0,0,0,22.1,48.2,112,27.53,7.34
8/11/2021,1,34.8,22.4,28,36.3,24.8,29.5,0,0,0,0,20.3,43.9,115,27.4,7.05
8/12/2021,0,34.5,22.7,28,35.3,24.5,29.4,0,0,0,0,18.7,44.6,112,26.9,6.93
8/13/2021,1,33.3,23.3,28,34.7,26,29.7,0,0,0,0,18.1,40,108,23.88,6.03
8/14/2021,51,33,23.7,28,34.9,26.4,30.2,0.4,0.4,0,1,14.3,35.6,100,23.48,5.77
8/15/2021,51,32.8,23.7,28,35.9,27.3,30.8,0.1,0.1,0,1,11.5,30.6,105,23.23,5.58
8/16/2021,51,34.3,23.8,28.6,36.3,27,30.7,0.2,0.2,0,1,13.6,35.6,109,24.29,6.13
8/17/2021,2,34.2,24.1,29.1,36.2,27.1,31.4,0,0,0,0,16.1,32.8,111,22.04,5.7
8/18/2021,51,35.3,24.9,29.8,38.1,28.6,32.8,0.1,0.1,0,1,10.7,35.3,98,22.68,5.57
8/19/2021,1,35.6,24.4,29.7,38.8,27.9,32.1,0,0,0,0,16.1,44.6,107,26.16,6.79
8/20/2021,1,35,22.8,27.9,35.7,25.1,29.6,0,0,0,0,23.7,60.1,115,27.13,6.87
8/21/2021,53,31.7,21.8,26.4,33.4,25.2,28.4,0.5,0.5,0,1,23.2,58,115,23.4,5.6
8/22/2021,1,32.7,20.2,26.6,32.6,22.6,27.7,0,0,0,0,23,54.7,115,27.19,6.74
8/23/2021,1,33.3,22,27.3,34,24.2,28.8,0,0,0,0,18.4,44.6,110,25.35,6.34
8/24/2021,0,34.7,22.7,28.1,34.9,24.1,29.1,0,0,0,0,18.2,45.4,110,27.57,7.13
8/25/2021,1,33.6,22.8,28,34.5,25.3,29.5,0,0,0,0,17.3,43.6,111,24.36,6.32
8/26/2021,1,32.4,23.7,27.8,34.1,26.1,29.7,0,0,0,0,14.5,38.2,105,24.05,5.84
8/27/2021,1,32.9,23.9,28.2,34.8,25.6,29.9,0,0,0,0,13.5,33.5,99,24.33,5.92
8/28/2021,1,34.5,23,28.5,34.5,25.7,29.3,0,0,0,0,15.8,39.2,100,25.82,6.7
8/29/2021,3,31.5,23.5,27.7,32.1,24,27.8,0,0,0,0,10.5,31,106,18.4,4.91
8/30/2021,2,34,24.6,29.2,36.5,26,30.4,0,0,0,0,10.9,31.3,105,21.26,5.51
8/31/2021,1,33.9,23.7,29,36.8,26.8,31.4,0,0,0,0,15.3,37.8,107,21.02,5.3
9/1/2021,1,35.2,24.4,29.4,37.4,27.6,31.7,0,0,0,0,14.7,38.2,106,24.52,6.3
9/2/2021,1,34.4,24.1,28.6,36.5,26.5,30.8,0,0,0,0,19.3,47.5,109,23.28,6.14
9/3/2021,2,32.1,23.5,27.8,35.2,26.7,30,0,0,0,0,13,33.1,114,20.2,5.28
9/4/2021,51,32.9,22.8,27.7,35.2,25.6,29.4,0.1,0.1,0,1,16.2,39.2,113,23.36,6
9/5/2021,1,33,22.7,27.8,36,24.4,29.4,0,0,0,0,13,33.8,110,23,5.86
9/6/2021,1,34.1,22.9,28.7,35.1,24.7,29.7,0,0,0,0,12.6,29.2,108,24.25,5.87
9/7/2021,1,33.9,22.8,28.4,35.2,24.3,29.7,0,0,0,0,12.6,33.8,107,24.01,5.95
9/8/2021,2,31.8,24.3,27.9,34,26.8,29.8,0,0,0,0,10.9,29.5,103,19.38,4.7
9/9/2021,1,33.4,20.1,28.1,34.8,20.8,28.7,0,0,0,0,11.6,29.9,100,26.1,6.22
9/10/2021,1,33.3,19.8,27.7,34.6,20,28.1,0,0,0,0,10.2,31.3,101,25.08,6.11
9/11/2021,1,30.2,22,25.9,31.3,24.4,27.7,0,0,0,0,13.4,34.6,103,21.32,4.88
9/12/2021,55,29.7,21.8,25,32.1,24.7,27.4,1.8,1.8,0,4,13.5,33.5,83,20.78,4.51
9/13/2021,3,30,22.6,25.8,31.7,25.5,28.6,0,0,0,0,12.9,31.3,6,15.93,3.72
9/14/2021,51,32.4,23.3,27.4,36.1,26.5,30.9,0.1,0.1,0,1,7.6,25.6,82,21.26,4.68
9/15/2021,51,31.4,24.9,27.5,34.9,28.3,30.9,0.1,0.1,0,1,9.2,30.2,80,20.11,4.43
9/16/2021,3,31.1,22.1,26.4,33.9,26.1,29.8,0,0,0,0,12.4,32.8,108,18.74,4.22
9/17/2021,2,33.2,22.6,27.4,36.2,26.2,30.6,0,0,0,0,13.3,32.8,111,22.99,5.25
9/18/2021,1,34,23.4,28.5,35.2,26.6,30.4,0,0,0,0,11.4,31,118,24.31,5.77
9/19/2021,0,34,23.5,29,35,24.7,29.9,0,0,0,0,11.4,28.1,114,22.21,5.69
9/20/2021,0,35.9,23.2,29.7,37.2,24.3,30.6,0,0,0,0,11.6,25.9,120,24.04,6.06
9/21/2021,53,34.2,23.6,28.4,36.1,26.1,30.5,2.1,2.1,0,3,12.2,29.5,56,22.22,5.22
9/22/2021,63,23.3,21.6,22.3,26,21.9,23.9,17.5,17.5,0,12,15.7,31,351,9.46,2.09
9/23/2021,1,25.5,17.3,21.9,26.4,18.5,22.6,0,0,0,0,13,31,110,21.52,4.31
9/24/2021,1,26.7,17.8,22.1,28.5,18.7,23.4,0,0,0,0,13.2,33.1,104,20.87,4.14
9/25/2021,51,25.7,19.4,22.5,27.8,21.5,24.4,0.2,0.2,0,1,13.5,33.8,96,16.13,3.25
9/26/2021,3,27.8,19.4,23.3,29.6,21.3,25.2,0,0,0,0,12.9,34.6,102,17.68,3.69
9/27/2021,2,29.4,20.5,24.8,33.5,22.6,27.6,0,0,0,0,8.4,23.8,85,20.46,4.23
9/28/2021,51,30.9,22.6,26.3,34.1,25.5,29.3,1.4,1.4,0,5,7.6,22.7,128,16.94,3.77
9/29/2021,3,31.2,22.6,26.9,34.3,24.9,29.4,0,0,0,0,13.1,21.6,99,20.61,4.53
9/30/2021,53,30.3,21.7,25.4,33.9,25,28.7,1.3,1.3,0,4,12.1,32.4,100,18.21,3.91
10/1/2021,51,29.1,22.1,24.6,32.4,25.5,28,1.2,1.2,0,6,11.7,23,57,13.57,2.95
10/2/2021,51,27.2,21.3,23.4,30.2,25.2,27,1.9,1.9,0,12,9,24.8,69,13.5,2.75
10/3/2021,61,27.6,20.3,23.2,30.7,22.9,26.4,2.5,2.5,0,7,10,28.8,66,16.23,3.23
10/4/2021,2,28.5,20.9,24.6,30.5,23.9,27.2,0,0,0,0,9.8,27,87,17.88,3.83
10/5/2021,2,28.5,19.4,24.4,29.1,21.3,25.5,0,0,0,0,12.6,32.8,114,19.09,4.26
10/6/2021,0,30.2,19.1,24.8,29.7,19.6,24.6,0,0,0,0,15,37.4,127,22.57,5.39
10/7/2021,0,30.7,19.4,24.5,30.5,20.1,24.3,0,0,0,0,14,35.3,119,22.89,5.49
10/8/2021,0,30.8,19.2,24.5,30.4,19.8,24.2,0,0,0,0,13.8,32.4,111,23.24,5.52
10/9/2021,0,32.7,18.9,25.4,33.3,20.1,26.3,0,0,0,0,12.6,31.7,112,22.49,5.32
10/10/2021,0,36.6,19.9,28.4,37.8,21.7,30,0,0,0,0,12.6,31,127,22.29,5.64
10/11/2021,2,29.6,22.8,26.6,30.5,24.2,28.1,0,0,0,0,14.8,32,19,15.41,3.9
10/12/2021,51,33.4,22.6,27.7,36.5,26.1,30.5,0.2,0.2,0,1,11,31.3,105,18.63,4.45
10/13/2021,51,30.9,22.9,26.7,34.7,26.3,29.9,0.4,0.4,0,2,11.3,30.6,97,16.3,3.71
10/14/2021,1,31.9,23.9,27.6,34.9,27.2,30.8,0,0,0,0,9.3,20.9,336,18.2,4.06
10/15/2021,63,31.6,22.6,26.6,34.6,26.4,29.5,13.9,13.9,0,6,9.8,29.2,75,16.34,3.67
10/16/2021,65,22.2,16.6,18.4,25.8,16.2,18.7,29.5,29.5,0,11,15.5,37.1,12,6.47,1.49
10/17/2021,1,20.9,14.9,17.6,21,14.2,16.9,0,0,0,0,12.6,28.8,80,19.22,3.45
10/18/2021,1,23.8,15.8,19.2,24.8,14.8,19.3,0,0,0,0,14.4,34.2,101,20.86,3.78
10/19/2021,1,25.5,17.2,21,27.6,18.1,22.5,0,0,0,0,11.7,29.2,105,17.62,3.32
10/20/2021,1,26.9,19,22.6,30.4,20.9,25.2,0,0,0,0,10.5,25.6,98,17.76,3.43
10/21/2021,51,27,19.5,22.7,29.4,22,25.3,0.2,0.2,0,2,12.2,30.2,103,16.79,3.32
10/22/2021,51,26.1,20.2,22.6,28.4,22.9,25.3,0.5,0.5,0,4,12.6,32.8,112,14.54,2.85
10/23/2021,2,27.2,19.3,22.9,29.5,21.7,25.3,0,0,0,0,11.2,26.3,116,18.03,3.54
10/24/2021,1,30.9,18.3,24.9,34.4,19.3,27.2,0,0,0,0,10.2,22.3,127,19.69,4.22
10/25/2021,3,30,18.8,24.5,32.5,19.4,26.7,0,0,0,0,12.7,31.3,121,19.02,4.09
10/26/2021,3,30.8,22.6,26.3,33,24.9,28.4,0,0,0,0,11,25.6,144,15.57,3.64
10/27/2021,0,33.1,19.8,25.9,30.9,18.6,24.7,0,0,0,0,22.8,54,284,20.46,5.96
10/28/2021,0,27.7,18.5,22.6,26.3,18,21.3,0,0,0,0,10.4,24.5,74,20.59,4.48
10/29/2021,0,25.4,16.2,21.1,24,14.4,19.3,0,0,0,0,7.4,20.5,104,20.4,4.22
10/30/2021,0,27.1,16.5,21.6,26.3,15.1,20.4,0,0,0,0,10.6,26.6,135,20.17,4.34
10/31/2021,0,28.4,17.7,22.4,28.6,16.9,22.1,0,0,0,0,13.2,32,117,19.42,4.26
11/1/2021,2,27.2,17.4,21.7,27.8,18.8,22.4,0,0,0,0,16.3,37.8,107,17.72,3.76
11/2/2021,0,27.2,16.9,21.6,27.6,17.8,22.2,0,0,0,0,15.6,37.1,106,18.49,3.87
11/3/2021,3,25,17.1,20.8,26.4,18,21.6,0,0,0,0,11,26.6,70,15.67,3.09
11/4/2021,55,19.1,13.4,15.4,19.4,13,15.4,5.2,5.2,0,14,10.4,26.3,26,3.9,0.85
11/5/2021,51,18.9,11.9,14.6,18.8,11.6,14.4,0.2,0.2,0,1,10.5,23.8,84,15.87,2.5
11/6/2021,0,20.8,11.5,15.6,20.8,10.6,15.2,0,0,0,0,10.9,26.6,93,18.69,3.07
11/7/2021,0,22.4,13,17.2,22,12.6,17,0,0,0,0,13.3,32,94,17.7,3.04
11/8/2021,2,24,14.4,18.8,24.8,14.7,19.2,0,0,0,0,13.5,32.4,99,16.56,3.01
11/9/2021,51,24.9,16.2,20.1,26.2,16.9,21,0.4,0.4,0,3,11.4,27.7,103,15.54,2.98
11/10/2021,1,27.3,17,21.6,29.2,18.4,23,0,0,0,0,10.7,24.5,109,17.42,3.43
11/11/2021,1,27.5,18.5,22.5,27.7,17.2,22.6,0,0,0,0,11.2,28.4,355,17.89,3.84
11/12/2021,51,25.4,18.5,21.2,26.6,20.2,22.7,0.4,0.4,0,3,9.4,23,69,13.45,2.69
11/13/2021,63,19.3,15.8,17.5,21,16.5,18.6,9.9,9.9,0,9,9.8,24.1,79,6.5,1.15
11/14/2021,1,25.6,14.6,19.6,27.2,15,20.5,0,0,0,0,8.4,18.7,122,17.4,3.22
11/15/2021,0,26.4,14.3,20.3,26.6,13.1,20.3,0,0,0,0,9,23.4,161,18,3.5
11/16/2021,0,26.6,14.6,20.6,27.1,14,20.9,0,0,0,0,10,25.2,132,17.7,3.5
11/17/2021,1,28.2,14.3,21.2,28.9,13.8,21.5,0,0,0,0,9.2,21.2,131,17.11,3.37
11/18/2021,53,20,11.4,16.2,20.7,10.2,15.5,1.5,1.5,0,4,17.5,40.7,347,7.16,1.43
11/19/2021,51,18.2,10.5,14,16.3,9.2,12.5,0.1,0.1,0,1,11.8,28.1,74,15.44,2.55
11/20/2021,0,23,12.8,17.4,23.6,12.2,17.6,0,0,0,0,10.1,26.3,99,17.02,2.93
11/21/2021,51,26.4,15.2,20.5,28.3,15.5,21.7,0.1,0.1,0,1,8.1,19.1,83,16.57,3.11
11/22/2021,53,19,15.5,17.2,19.4,14.3,16.6,2.5,2.5,0,6,11.4,27,354,6.74,1.6
11/23/2021,1,20.8,13.8,16.6,19.3,12.4,15.3,0,0,0,0,14.2,33.1,101,16.41,2.96
11/24/2021,2,25.7,14.7,19.7,26.4,14,20.4,0,0,0,0,9.5,24.5,113,15.35,2.87
11/25/2021,61,23.5,12.9,18.6,24,11.8,19.1,15.3,15.3,0,19,14.6,39.2,350,10.25,1.98
11/26/2021,51,14.4,11.6,12.7,12,10,10.9,0.9,0.9,0,4,8.9,21.6,36,8.41,1.6
11/27/2021,3,16.8,11.2,13.9,15.8,9.3,12.7,0,0,0,0,7.9,20.9,73,8.23,1.54
11/28/2021,2,21.8,14.3,17.8,20.6,13.4,17.1,0,0,0,0,11.2,26.6,328,12.88,2.52
11/29/2021,1,20.4,10.1,15.6,20.4,9.3,15.1,0,0,0,0,11.6,27,106,15.81,2.62
11/30/2021,1,21.7,13.3,17,21.8,12.4,16.7,0,0,0,0,11.4,26.6,96,15.27,2.65
12/1/2021,1,24.5,15.3,19.6,26,15.7,20.6,0,0,0,0,8.1,18.4,90,14.49,2.68
12/2/2021,1,25.4,16.8,21,27,17.7,22.3,0,0,0,0,9.8,25.2,103,13.55,2.65
12/3/2021,51,27.6,16.2,21.6,29.1,16.2,22.8,0.1,0.1,0,1,8.2,21.2,159,14.85,2.97
12/4/2021,1,27.5,16.6,21.7,29.2,16.3,22.8,0,0,0,0,9.7,22.3,125,14.95,3.04
12/5/2021,2,25.4,16.6,21,26.7,17.6,22.5,0,0,0,0,10.7,25.9,106,13.79,2.59
12/6/2021,3,28.5,15.7,21.1,28,13.7,20.7,0,0,0,0,16.2,38.9,357,14.08,3.28
12/7/2021,2,22.1,12.6,17,21.2,10.3,15.8,0,0,0,0,7.9,21.6,78,14.98,2.78
12/8/2021,1,25.2,15.3,20.2,25,13.8,19.9,0,0,0,0,10.1,24.5,128,15.79,3.12
12/9/2021,1,30.4,15.1,22.4,30.5,14.1,22.4,0,0,0,0,8.1,16.9,182,15.22,3.19
12/10/2021,1,31.4,13.7,22.9,30.7,12,22.3,0,0,0,0,8.4,19.8,203,15.51,3.41
12/11/2021,1,22.7,12.8,18.3,19.6,9.3,15.2,0,0,0,0,19.6,46.1,351,16.18,4.27
12/12/2021,0,16.9,10,12.9,13.4,6.8,9.5,0,0,0,0,13.4,32.4,89,15.75,3.16
12/13/2021,0,22.5,11.6,16.7,21.4,9.1,15.2,0,0,0,0,9.9,24.8,75,15.58,2.97
12/14/2021,1,24.4,14.9,19.2,24.4,14.9,19.3,0,0,0,0,12.3,30.2,96,14.86,2.84
12/15/2021,3,26.2,16.2,20.7,27,17,21.5,0,0,0,0,10.2,24.8,108,15.43,3.05
12/16/2021,1,27.4,16.3,21.4,28,15.9,21.8,0,0,0,0,9.2,24.1,113,15.42,3.16
12/17/2021,3,25.4,16.6,20.8,26.4,17.4,22.1,0,0,0,0,8,21.6,116,12.59,2.42
12/18/2021,63,27.2,17.2,21.4,25.7,16.9,21.4,9.8,9.8,0,5,14.5,29.5,16,9.75,2.44
12/19/2021,63,16.1,9.3,11.4,15.9,7.8,10,13.9,13.9,0,23,11.9,32.4,22,4.55,0.85
12/20/2021,51,18.7,8.6,12.8,18.6,7.3,12,0.1,0.1,0,1,8.5,22.7,82,15.89,2.4
12/21/2021,0,21.7,10.4,15.6,21,8.3,14.4,0,0,0,0,8.9,18.4,195,16.26,2.78
12/22/2021,0,23.9,8.7,16.5,22.9,6,15.1,0,0,0,0,8.1,16.9,182,16.13,3.04
12/23/2021,1,24.5,13.6,18.9,24.5,11.8,18.2,0,0,0,0,9.2,20.5,140,15.76,3.03
12/24/2021,1,27.5,13.8,20.2,28.6,12.7,20.6,0,0,0,0,8,18.4,150,15.03,2.97
12/25/2021,1,31.3,14.6,22.6,32,13,22.9,0,0,0,0,8.4,15.5,211,15.95,3.36
12/26/2021,0,27.7,16.1,21.9,29,14.9,22.3,0,0,0,0,8.6,20.9,141,15.93,3.19
12/27/2021,0,28.1,15.8,21.8,29.5,14.6,22.4,0,0,0,0,8.4,20.2,141,15.84,3.14
12/28/2021,1,31.1,15.4,22.8,30.1,14.3,22.8,0,0,0,0,12.1,21.6,188,16.04,3.41
12/29/2021,1,30.1,11.8,21.7,28.6,10.2,20.8,0,0,0,0,6.9,22.7,239,14.25,3.21
12/30/2021,1,28.3,15.7,22.7,28.5,14.3,22.4,0,0,0,0,8,17.6,167,14.74,3.27
12/31/2021,0,28.8,16.8,22.8,29.7,15.8,23.2,0,0,0,0,9.7,22.3,7,15.94,3.33
1/1/2022,0,32.1,13.7,22.3,31.2,12.3,21.5,0,0,0,0,8.2,28.4,214,15.99,3.47
1/2/2022,0,17.1,6.8,13.1,15.6,3,9.5,0,0,0,0,18,47.5,89,16.75,3.41
1/3/2022,0,12.8,4.3,8.1,8.5,0.5,4,0,0,0,0,14.3,34.2,356,16.45,2.85
1/4/2022,0,20.7,6.7,13.3,19.1,3.3,11,0,0,0,0,9,19.8,6,16.45,2.92
1/5/2022,0,25.8,8.4,17.7,23.6,5.2,15.5,0,0,0,0,8.7,19.8,274,16.95,3.5
1/6/2022,0,26.9,9.8,18.8,24.9,6.8,16.9,0,0,0,0,9.8,19.4,199,16.96,3.45
1/7/2022,51,17.5,11.1,14.1,16.6,10.3,12.9,1.8,1.8,0,7,12,28.8,3,12.21,1.96
1/8/2022,51,24.1,11.7,17.4,24.1,10.4,17.2,0.1,0.1,0,1,7.7,19.8,12,14.73,2.69
1/9/2022,51,25.6,17.2,20.3,26.1,15.4,19.8,0.1,0.1,0,1,12.5,28.8,80,15.73,3.22
1/10/2022,3,16.5,9.6,12.2,13.9,6,8.6,0,0,0,0,12.9,27.7,86,9.81,2.55
1/11/2022,2,14.3,7.8,10.5,10.5,4.9,7.6,0,0,0,0,13.7,32,12,14.91,2.48
1/12/2022,2,18.2,8.3,12.8,16.5,5.4,10.9,0,0,0,0,7.9,20.5,37,14.34,2.48
1/13/2022,0,23.3,11.3,16.6,22.5,9.2,15.3,0,0,0,0,10.4,15.8,216,17.54,3.22
1/14/2022,0,25.7,10.9,18.4,25.2,7,16.6,0,0,0,0,15,21.2,282,17.25,3.7
1/15/2022,1,16.5,9.7,13.7,15.1,5.2,9.1,0,0,0,0,26.2,59,134,15.5,3.99
1/16/2022,0,18.4,7.3,12.4,15.7,4.2,9.2,0,0,0,0,9,22.7,5,18.09,3.32
1/17/2022,0,21.5,10.2,15.4,19,6.8,12.5,0,0,0,0,11.3,27.7,327,18.08,3.67
1/18/2022,0,25.8,11.2,17.9,24.5,8.9,16.2,0,0,0,0,10.6,20.5,312,17.29,3.46
1/19/2022,0,29.1,11.2,20.7,26.3,8.5,18.5,0,0,0,0,15,36.4,158,17.49,4.26
