time,temperature_2m,relativehumidity_2m,precipitation,rain,weathercode,windspeed_10m,winddirection_10m,direct_radiation_instant
2018-06-10 03:00:00,22.9,79,0.0,0.0,1,7.1,114,0.0
2018-06-10 04:00:00,22.2,85,0.0,0.0,0,6.6,99,0.0
2018-06-10 05:00:00,22.3,83,0.0,0.0,0,5.4,94,0.0
2018-06-10 06:00:00,22.5,83,0.0,0.0,0,4.3,66,0.0
2018-06-10 07:00:00,22.4,86,0.0,0.0,0,4.3,90,74.9
2018-06-10 08:00:00,24.2,77,0.0,0.0,0,5.2,78,211.0
2018-06-10 09:00:00,26.1,68,0.0,0.0,1,5.2,74,391.2
2018-06-10 10:00:00,27.8,61,0.0,0.0,1,6.2,80,619.2
2018-06-10 11:00:00,29.2,56,0.0,0.0,0,7.2,90,647.3
2018-06-10 12:00:00,30.8,50,0.0,0.0,0,7.6,98,735.2
2018-06-10 13:00:00,30.9,50,0.0,0.0,0,8.5,126,698.2
2018-06-10 14:00:00,32.4,43,0.0,0.0,0,8.9,137,758.9
2018-06-10 15:00:00,32.9,39,0.0,0.0,0,7.4,129,502.2
2018-06-10 16:00:00,33.8,35,0.0,0.0,0,11.2,130,534.1
2018-06-10 17:00:00,33.1,35,0.0,0.0,0,10.6,145,242.6
2018-06-10 18:00:00,31.9,40,0.0,0.0,0,10.9,134,100.0
2018-06-10 19:00:00,30.5,47,0.0,0.0,0,8.7,128,25.0
2018-06-10 20:00:00,29.4,51,0.0,0.0,0,7.7,127,0.0
2018-06-10 21:00:00,28.7,54,0.0,0.0,0,7.8,124,0.0
2018-06-10 22:00:00,27.8,57,0.0,0.0,0,7.9,120,0.0
2018-06-10 23:00:00,27.0,61,0.0,0.0,1,8.2,119,0.0
2018-06-11 00:00:00,26.1,65,0.0,0.0,1,8.4,121,0.0
2018-06-11 01:00:00,25.3,70,0.0,0.0,1,7.3,123,0.0
2018-06-11 02:00:00,24.5,76,0.0,0.0,1,7.6,115,0.0
2018-06-11 03:00:00,24.4,74,0.0,0.0,1,5.7,108,0.0
2018-06-11 04:00:00,24.3,73,0.0,0.0,1,3.9,68,0.0
2018-06-11 05:00:00,23.9,74,0.0,0.0,0,4.6,72,0.0
2018-06-11 06:00:00,23.6,76,0.0,0.0,0,3.1,36,0.0
2018-06-11 07:00:00,23.6,79,0.0,0.0,0,3.2,90,74.9
2018-06-11 08:00:00,25.1,71,0.0,0.0,0,6.4,106,192.8
2018-06-11 09:00:00,26.7,65,0.0,0.0,0,7.6,109,374.8
2018-06-11 10:00:00,28.5,59,0.0,0.0,1,8.0,108,460.0
2018-06-11 11:00:00,30.5,54,0.0,0.0,0,8.0,98,687.8
2018-06-11 12:00:00,31.6,50,0.0,0.0,1,9.0,92,641.5
2018-06-11 13:00:00,32.8,45,0.1,0.1,51,9.1,99,707.3
2018-06-11 14:00:00,32.9,44,0.0,0.0,1,9.7,138,418.8
2018-06-11 15:00:00,33.0,42,0.0,0.0,1,5.7,125,275.6
2018-06-11 16:00:00,32.4,42,0.1,0.1,51,9.8,126,265.3
2018-06-11 17:00:00,32.8,40,0.0,0.0,3,11.5,110,290.2
2018-06-11 18:00:00,32.0,41,0.0,0.0,2,11.0,142,93.3
2018-06-11 19:00:00,30.8,45,0.0,0.0,1,6.8,148,24.7
2018-06-11 20:00:00,29.8,49,0.0,0.0,1,7.6,121,0.0
2018-06-11 21:00:00,29.0,53,0.0,0.0,1,7.9,114,0.0
2018-06-11 22:00:00,27.8,65,0.0,0.0,1,7.2,117,0.0
2018-06-11 23:00:00,26.7,70,0.0,0.0,1,7.4,129,0.0
2018-06-12 00:00:00,25.7,73,0.0,0.0,1,7.6,135,0.0
2018-06-12 01:00:00,24.8,76,0.0,0.0,1,8.1,135,0.0
2018-06-12 02:00:00,24.2,77,0.0,0.0,1,8.2,142,0.0
2018-06-12 03:00:00,23.8,78,0.0,0.0,1,7.7,139,0.0
2018-06-12 04:00:00,24.1,76,0.0,0.0,1,8.1,122,0.0
2018-06-12 05:00:00,23.6,80,0.0,0.0,1,5.4,94,0.0
2018-06-12 06:00:00,23.2,83,0.0,0.0,1,3.4,72,0.0
2018-06-12 07:00:00,22.8,89,0.0,0.0,2,4.2,110,43.9
2018-06-12 08:00:00,24.8,79,0.0,0.0,2,6.5,109,188.9
2018-06-12 09:00:00,26.5,72,0.0,0.0,3,6.7,106,331.5
2018-06-12 10:00:00,28.1,65,0.0,0.0,3,8.2,105,529.7
2018-06-12 11:00:00,29.3,59,0.0,0.0,3,10.8,105,513.5
2018-06-12 12:00:00,30.4,54,0.0,0.0,2,12.7,119,536.5
2018-06-12 13:00:00,30.8,53,0.0,0.0,1,12.7,115,554.3
2018-06-12 14:00:00,31.5,49,0.0,0.0,0,15.0,114,530.6
2018-06-12 15:00:00,32.1,45,0.0,0.0,0,14.9,127,518.3
2018-06-12 16:00:00,32.1,44,0.0,0.0,1,5.9,137,427.0
2018-06-12 17:00:00,32.2,42,0.0,0.0,1,11.2,130,360.7
2018-06-12 18:00:00,30.3,50,0.0,0.0,0,17.0,107,147.6
2018-06-12 19:00:00,27.9,60,0.0,0.0,0,13.8,110,34.6
2018-06-12 20:00:00,26.7,65,0.0,0.0,0,11.5,122,0.0
2018-06-12 21:00:00,25.9,70,0.0,0.0,0,9.3,126,0.0
2018-06-12 22:00:00,25.4,72,0.0,0.0,0,7.9,120,0.0
2018-06-12 23:00:00,24.8,76,0.0,0.0,0,8.2,128,0.0
2018-06-13 00:00:00,24.2,79,0.0,0.0,0,7.6,121,0.0
2018-06-13 01:00:00,23.8,72,0.0,0.0,0,7.3,110,0.0
2018-06-13 02:00:00,22.7,78,0.0,0.0,0,8.3,108,0.0
2018-06-13 03:00:00,22.0,82,0.0,0.0,0,7.5,107,0.0
2018-06-13 04:00:00,21.4,85,0.0,0.0,0,7.6,109,0.0
2018-06-13 05:00:00,20.8,89,0.0,0.0,1,7.2,117,0.0
2018-06-13 06:00:00,20.5,92,0.0,0.0,1,6.9,99,0.0
2018-06-13 07:00:00,21.4,91,0.0,0.0,2,10.1,107,49.4
2018-06-13 08:00:00,23.7,79,0.0,0.0,2,14.3,118,169.4
2018-06-13 09:00:00,25.1,71,0.0,0.0,1,14.5,109,283.5
2018-06-13 10:00:00,26.5,64,0.0,0.0,1,13.4,114,294.2
2018-06-13 11:00:00,27.7,58,0.0,0.0,0,14.5,109,516.7
2018-06-13 12:00:00,29.0,53,0.0,0.0,1,16.5,106,625.1
2018-06-13 13:00:00,29.7,53,0.0,0.0,0,17.1,115,516.3
2018-06-13 14:00:00,30.1,49,0.0,0.0,0,17.1,120,479.2
2018-06-13 15:00:00,31.0,45,0.0,0.0,0,17.4,124,501.5
2018-06-13 16:00:00,31.0,44,0.0,0.0,1,13.9,115,384.6
2018-06-13 17:00:00,30.4,46,0.0,0.0,1,13.8,123,247.9
2018-06-13 18:00:00,29.6,48,0.0,0.0,0,13.6,130,119.1
2018-06-13 19:00:00,26.2,62,0.0,0.0,1,20.0,124,23.0
2018-06-13 20:00:00,24.5,71,0.0,0.0,0,17.5,122,0.0
2018-06-13 21:00:00,24.3,73,0.0,0.0,0,10.5,121,0.0
2018-06-13 22:00:00,23.9,75,0.0,0.0,0,9.6,110,0.0
2018-06-13 23:00:00,23.3,79,0.0,0.0,0,10.1,107,0.0
2018-06-14 00:00:00,22.7,82,0.0,0.0,0,7.1,105,0.0
2018-06-14 01:00:00,22.1,85,0.0,0.0,0,6.2,97,0.0
2018-06-14 02:00:00,21.5,87,0.0,0.0,0,7.2,96,0.0
2018-06-14 03:00:00,20.8,92,0.0,0.0,1,6.2,97,0.0
2018-06-14 04:00:00,20.2,95,0.0,0.0,3,6.8,108,0.0
2018-06-14 05:00:00,20.1,97,0.0,0.0,2,7.2,117,0.0
2018-06-14 06:00:00,20.1,97,0.0,0.0,1,5.6,117,0.0
2018-06-14 07:00:00,20.9,95,0.0,0.0,1,8.4,115,45.8
2018-06-14 08:00:00,22.9,84,0.0,0.0,1,10.9,117,140.8
2018-06-14 09:00:00,24.5,74,0.0,0.0,0,12.2,114,316.3
2018-06-14 10:00:00,26.2,65,0.0,0.0,0,13.2,107,391.6
2018-06-14 11:00:00,27.6,57,0.0,0.0,1,15.4,111,580.5
2018-06-14 12:00:00,29.0,52,0.0,0.0,1,19.1,112,755.0
2018-06-14 13:00:00,29.3,50,0.1,0.1,51,19.3,123,448.3
2018-06-14 14:00:00,30.1,48,0.0,0.0,0,17.6,118,478.3
2018-06-14 15:00:00,30.7,46,0.0,0.0,0,17.5,122,374.5
2018-06-14 16:00:00,30.8,45,0.0,0.0,1,16.0,126,354.9
2018-06-14 17:00:00,30.1,47,0.0,0.0,0,16.1,130,217.5
2018-06-14 18:00:00,29.8,48,0.0,0.0,0,16.2,127,129.0
2018-06-14 19:00:00,28.5,53,0.0,0.0,0,14.5,120,33.0
2018-06-14 20:00:00,27.0,58,0.0,0.0,1,14.4,112,0.0
2018-06-14 21:00:00,25.3,67,0.0,0.0,0,13.5,119,0.0
2018-06-14 22:00:00,24.4,73,0.0,0.0,0,12.1,120,0.0
2018-06-14 23:00:00,23.8,77,0.0,0.0,0,11.9,119,0.0
2018-06-15 00:00:00,23.3,80,0.0,0.0,0,11.1,119,0.0
2018-06-15 01:00:00,23.7,73,0.0,0.0,0,9.3,118,0.0
2018-06-15 02:00:00,23.0,79,0.0,0.0,0,8.2,113,0.0
2018-06-15 03:00:00,22.2,84,0.0,0.0,0,7.8,112,0.0
2018-06-15 04:00:00,21.6,88,0.0,0.0,0,5.6,105,0.0
2018-06-15 05:00:00,21.7,87,0.0,0.0,0,7.0,102,0.0
2018-06-15 06:00:00,21.3,89,0.0,0.0,0,7.0,102,0.0
2018-06-15 07:00:00,21.4,91,0.0,0.0,1,7.9,106,51.3
2018-06-15 08:00:00,23.8,78,0.0,0.0,1,11.4,118,221.6
2018-06-15 09:00:00,25.6,69,0.0,0.0,1,11.9,125,364.4
2018-06-15 10:00:00,27.4,60,0.0,0.0,1,12.2,118,473.5
2018-06-15 11:00:00,28.7,55,0.0,0.0,1,12.6,110,548.7
2018-06-15 12:00:00,29.7,51,0.0,0.0,1,12.5,102,650.0
2018-06-15 13:00:00,29.7,52,0.0,0.0,0,12.9,103,404.3
2018-06-15 14:00:00,30.7,48,0.0,0.0,0,13.9,115,512.3
2018-06-15 15:00:00,31.5,46,0.0,0.0,0,13.7,117,469.6
2018-06-15 16:00:00,31.6,46,0.0,0.0,1,10.7,132,343.2
2018-06-15 17:00:00,31.1,48,0.1,0.1,51,13.0,136,300.8
2018-06-15 18:00:00,30.8,48,0.0,0.0,0,16.9,119,127.6
2018-06-15 19:00:00,28.5,58,0.0,0.0,0,18.6,112,26.7
2018-06-15 20:00:00,26.8,67,0.0,0.0,0,14.5,117,0.0
2018-06-15 21:00:00,25.7,73,0.0,0.0,0,11.6,120,0.0
2018-06-15 22:00:00,24.7,79,0.0,0.0,0,11.9,115,0.0
2018-06-15 23:00:00,24.0,84,0.0,0.0,0,13.4,117,0.0
2018-06-16 00:00:00,23.6,86,0.0,0.0,1,12.6,117,0.0
2018-06-16 01:00:00,24.1,78,0.0,0.0,1,11.4,114,0.0
2018-06-16 02:00:00,23.6,81,0.0,0.0,1,10.4,110,0.0
2018-06-16 03:00:00,23.0,85,0.0,0.0,0,8.3,108,0.0
2018-06-16 04:00:00,22.3,90,0.0,0.0,1,7.3,110,0.0
2018-06-16 05:00:00,21.7,93,0.0,0.0,1,5.5,101,0.0
2018-06-16 06:00:00,21.6,93,0.0,0.0,1,5.1,94,0.0
2018-06-16 07:00:00,22.2,92,0.0,0.0,1,4.8,117,66.1
2018-06-16 08:00:00,24.1,81,0.0,0.0,1,8.7,107,191.7
2018-06-16 09:00:00,26.0,71,0.0,0.0,0,10.8,105,357.5
2018-06-16 10:00:00,27.5,63,0.0,0.0,1,11.7,108,443.7
2018-06-16 11:00:00,28.9,57,0.0,0.0,1,12.8,106,469.0
2018-06-16 12:00:00,30.0,52,0.0,0.0,1,12.6,103,622.2
2018-06-16 13:00:00,31.4,50,0.0,0.0,0,13.6,107,721.6
2018-06-16 14:00:00,31.6,49,0.0,0.0,0,14.7,121,637.8
2018-06-16 15:00:00,32.2,47,0.0,0.0,0,15.4,123,487.6
2018-06-16 16:00:00,31.3,49,0.4,0.4,51,12.9,113,297.2
2018-06-16 17:00:00,30.2,53,0.0,0.0,0,12.5,134,261.8
2018-06-16 18:00:00,28.2,60,0.1,0.1,51,14.2,120,76.3
2018-06-16 19:00:00,26.7,67,0.0,0.0,1,15.3,124,17.4
2018-06-16 20:00:00,25.8,71,0.0,0.0,0,13.5,119,0.0
2018-06-16 21:00:00,25.3,74,0.0,0.0,0,12.2,114,0.0
2018-06-16 22:00:00,24.7,79,0.0,0.0,0,12.1,113,0.0
2018-06-16 23:00:00,23.9,84,0.0,0.0,0,12.0,111,0.0
2018-06-17 00:00:00,23.4,88,0.0,0.0,1,11.8,113,0.0
2018-06-17 01:00:00,23.7,83,0.0,0.0,1,10.8,111,0.0
2018-06-17 02:00:00,23.2,87,0.0,0.0,1,8.9,111,0.0
2018-06-17 03:00:00,22.5,92,0.0,0.0,1,6.5,109,0.0
2018-06-17 04:00:00,22.0,94,0.0,0.0,1,5.8,112,0.0
2018-06-17 05:00:00,21.7,96,0.0,0.0,2,5.0,111,0.0
2018-06-17 06:00:00,21.6,96,0.0,0.0,2,5.7,108,0.0
2018-06-17 07:00:00,22.6,92,0.0,0.0,2,3.3,96,47.8
2018-06-17 08:00:00,23.9,84,0.0,0.0,2,4.8,77,125.3
2018-06-17 09:00:00,25.3,76,0.1,0.1,51,5.6,75,239.1
2018-06-17 10:00:00,26.2,71,0.0,0.0,2,5.4,70,250.1
2018-06-17 11:00:00,28.1,62,0.0,0.0,2,5.4,53,503.1
2018-06-17 12:00:00,29.6,55,0.0,0.0,1,7.0,55,556.3
2018-06-17 13:00:00,29.9,58,0.0,0.0,1,9.7,63,577.6
2018-06-17 14:00:00,30.4,58,0.0,0.0,1,10.8,92,475.5
2018-06-17 15:00:00,30.7,55,0.0,0.0,1,8.9,130,271.1
2018-06-17 16:00:00,31.0,51,0.0,0.0,1,5.9,133,304.5
2018-06-17 17:00:00,30.9,50,0.5,0.5,53,3.9,124,199.8
2018-06-17 18:00:00,29.3,56,0.3,0.3,51,4.3,138,117.3
2018-06-17 19:00:00,26.4,73,1.8,1.8,61,8.1,122,15.5
2018-06-17 20:00:00,25.1,81,0.1,0.1,51,9.3,118,0.0
2018-06-17 21:00:00,24.7,84,0.0,0.0,1,9.1,124,0.0
2018-06-17 22:00:00,24.5,85,0.0,0.0,0,5.7,125,0.0
2018-06-17 23:00:00,24.1,88,0.0,0.0,0,5.6,117,0.0
2018-06-18 00:00:00,23.5,91,0.0,0.0,0,6.6,112,0.0
2018-06-18 01:00:00,23.8,85,0.0,0.0,0,7.0,102,0.0
2018-06-18 02:00:00,24.3,80,0.0,0.0,1,4.6,72,0.0
2018-06-18 03:00:00,23.9,82,0.0,0.0,1,3.0,346,0.0
2018-06-18 04:00:00,23.7,83,0.0,0.0,1,2.4,333,0.0
2018-06-18 05:00:00,23.5,83,0.0,0.0,1,1.5,315,0.0
2018-06-18 06:00:00,23.5,83,0.0,0.0,0,2.6,286,0.0
2018-06-18 07:00:00,23.9,82,0.0,0.0,1,2.9,277,70.1
2018-06-18 08:00:00,25.4,75,0.0,0.0,1,4.1,322,220.6
2018-06-18 09:00:00,27.1,67,0.0,0.0,1,6.2,339,356.4
2018-06-18 10:00:00,28.3,61,0.0,0.0,0,6.6,351,459.3
2018-06-18 11:00:00,29.2,57,0.0,0.0,1,7.6,5,588.2
2018-06-18 12:00:00,29.6,57,0.0,0.0,1,8.0,18,483.2
2018-06-18 13:00:00,31.3,48,0.0,0.0,1,5.0,30,509.6
2018-06-18 14:00:00,31.7,48,0.0,0.0,2,5.9,52,500.9
2018-06-18 15:00:00,31.3,50,0.0,0.0,2,6.3,66,314.5
2018-06-18 16:00:00,29.7,57,0.5,0.5,53,7.9,93,205.2
2018-06-18 17:00:00,28.6,63,0.3,0.3,51,13.3,92,76.6
2018-06-18 18:00:00,26.9,72,0.0,0.0,2,8.4,100,31.0
2018-06-18 19:00:00,26.2,75,0.0,0.0,2,10.9,96,5.5
2018-06-18 20:00:00,25.0,82,0.2,0.2,51,7.0,102,0.0
2018-06-18 21:00:00,24.1,86,0.5,0.5,53,3.3,77,0.0
2018-06-18 22:00:00,23.7,89,0.1,0.1,51,4.1,75,0.0
2018-06-18 23:00:00,23.4,90,0.0,0.0,1,3.9,112,0.0
2018-06-19 00:00:00,23.2,92,0.0,0.0,1,3.2,90,0.0
2018-06-19 01:00:00,24.4,87,0.0,0.0,1,1.5,14,0.0
2018-06-19 02:00:00,23.8,89,0.0,0.0,1,3.1,291,0.0
2018-06-19 03:00:00,23.3,91,0.0,0.0,1,4.7,279,0.0
2018-06-19 04:00:00,23.4,89,0.0,0.0,1,4.9,287,0.0
2018-06-19 05:00:00,23.4,88,0.0,0.0,1,4.4,279,0.0
2018-06-19 06:00:00,23.8,86,0.0,0.0,1,5.1,266,0.0
2018-06-19 07:00:00,24.2,84,0.0,0.0,1,4.7,293,40.7
2018-06-19 08:00:00,25.9,77,0.0,0.0,1,5.0,330,152.8
2018-06-19 09:00:00,27.4,69,0.0,0.0,1,6.4,344,252.1
2018-06-19 10:00:00,28.6,63,0.0,0.0,1,7.2,357,389.6
2018-06-19 11:00:00,29.5,61,0.0,0.0,2,1.8,307,535.1
2018-06-19 12:00:00,29.9,60,0.0,0.0,1,6.4,43,517.3
2018-06-19 13:00:00,30.2,59,0.0,0.0,2,6.6,45,497.6
2018-06-19 14:00:00,30.2,59,0.1,0.1,51,7.0,12,329.7
2018-06-19 15:00:00,28.3,65,1.0,1.0,55,5.8,30,256.1
2018-06-19 16:00:00,29.4,61,0.1,0.1,51,5.5,157,292.9
2018-06-19 17:00:00,29.8,58,0.0,0.0,1,9.4,130,268.9
2018-06-19 18:00:00,29.0,62,0.0,0.0,2,12.3,122,91.7
2018-06-19 19:00:00,27.3,71,0.0,0.0,2,8.1,103,9.1
2018-06-19 20:00:00,26.0,78,0.0,0.0,1,5.4,90,0.0
2018-06-19 21:00:00,25.3,82,0.0,0.0,1,5.4,86,0.0
2018-06-19 22:00:00,24.9,85,0.0,0.0,1,6.9,81,0.0
2018-06-19 23:00:00,24.3,89,0.0,0.0,1,4.7,94,0.0
2018-06-20 00:00:00,24.2,88,0.0,0.0,2,2.7,157,0.0
2018-06-20 01:00:00,24.8,83,0.0,0.0,2,1.5,225,0.0
2018-06-20 02:00:00,24.5,84,0.0,0.0,3,1.1,252,0.0
2018-06-20 03:00:00,24.2,85,0.0,0.0,2,2.5,270,0.0
2018-06-20 04:00:00,23.5,86,0.0,0.0,1,5.0,249,0.0
2018-06-20 05:00:00,23.5,85,0.0,0.0,2,1.8,259,0.0
2018-06-20 06:00:00,23.9,82,0.0,0.0,2,2.9,270,0.0
2018-06-20 07:00:00,24.5,79,0.0,0.0,2,1.5,284,33.4
2018-06-20 08:00:00,26.0,75,0.0,0.0,2,2.5,45,116.3
2018-06-20 09:00:00,27.0,71,0.0,0.0,2,4.3,24,195.9
2018-06-20 10:00:00,28.2,66,0.0,0.0,2,6.1,50,336.5
2018-06-20 11:00:00,29.6,60,0.0,0.0,2,6.4,43,467.1
2018-06-20 12:00:00,29.9,57,0.4,0.4,51,4.8,42,407.1
2018-06-20 13:00:00,30.7,56,0.0,0.0,1,3.1,45,535.7
2018-06-20 14:00:00,31.0,55,0.0,0.0,2,3.1,45,620.6
2018-06-20 15:00:00,31.1,56,0.0,0.0,2,5.6,45,550.0
2018-06-20 16:00:00,30.8,57,1.0,1.0,55,8.4,47,418.6
2018-06-20 17:00:00,27.7,70,9.7,9.7,65,8.0,85,135.3
2018-06-20 18:00:00,25.5,82,4.2,4.2,63,7.1,120,0.0
2018-06-20 19:00:00,24.1,87,1.4,1.4,61,6.1,130,0.0
2018-06-20 20:00:00,23.8,87,1.7,1.7,61,3.6,90,0.0
2018-06-20 21:00:00,23.8,88,1.6,1.6,61,4.3,85,0.0
2018-06-20 22:00:00,23.9,88,0.3,0.3,51,2.3,51,0.0
2018-06-20 23:00:00,23.8,89,0.0,0.0,1,3.0,284,0.0
2018-06-21 00:00:00,23.6,89,0.0,0.0,1,3.6,270,0.0
2018-06-21 01:00:00,24.2,85,0.0,0.0,1,4.4,261,0.0
2018-06-21 02:00:00,24.3,82,0.0,0.0,2,3.3,283,0.0
2018-06-21 03:00:00,24.3,81,0.3,0.3,51,4.3,318,0.0
2018-06-21 04:00:00,23.5,86,0.8,0.8,53,4.8,347,0.0
2018-06-21 05:00:00,22.8,92,2.1,2.1,61,5.0,360,0.0
2018-06-21 06:00:00,22.9,90,2.4,2.4,61,3.9,304,0.0
2018-06-21 07:00:00,22.9,90,3.0,3.0,63,5.0,291,0.0
2018-06-21 08:00:00,23.0,89,2.9,2.9,63,5.4,290,0.0
2018-06-21 09:00:00,23.4,86,3.7,3.7,63,6.5,289,2.3
2018-06-21 10:00:00,23.5,85,5.0,5.0,63,6.0,287,0.0
2018-06-21 11:00:00,23.8,84,7.6,7.6,65,5.6,297,2.1
2018-06-21 12:00:00,23.7,84,10.7,10.7,65,4.3,312,0.0
2018-06-21 13:00:00,24.2,83,4.5,4.5,63,4.6,342,0.0
2018-06-21 14:00:00,23.8,84,5.0,5.0,63,6.5,3,1.0
2018-06-21 15:00:00,23.7,86,4.6,4.6,63,6.2,7,10.4
2018-06-21 16:00:00,23.6,89,3.5,3.5,63,6.2,10,22.6
2018-06-21 17:00:00,23.0,89,2.8,2.8,63,5.8,353,36.6
2018-06-21 18:00:00,23.2,86,1.4,1.4,61,4.1,15,17.4
2018-06-21 19:00:00,22.8,90,0.9,0.9,53,2.6,344,3.0
2018-06-21 20:00:00,22.4,93,1.5,1.5,61,1.9,22,0.0
2018-06-21 21:00:00,22.3,94,0.8,0.8,53,2.3,39,0.0
2018-06-21 22:00:00,22.2,95,0.4,0.4,51,3.1,54,0.0
2018-06-21 23:00:00,22.3,94,0.3,0.3,51,3.4,58,0.0
2018-06-22 00:00:00,22.2,94,0.0,0.0,3,4.0,80,0.0
2018-06-22 01:00:00,21.8,96,0.0,0.0,2,3.4,32,0.0
2018-06-22 02:00:00,21.7,96,0.0,0.0,2,4.0,27,0.0
2018-06-22 03:00:00,21.1,98,0.0,0.0,3,3.3,49,0.0
2018-06-22 04:00:00,21.4,97,0.0,0.0,3,4.9,36,0.0
2018-06-22 05:00:00,21.5,98,0.0,0.0,3,3.9,22,0.0
2018-06-22 06:00:00,21.6,98,0.2,0.2,51,3.1,21,0.0
2018-06-22 07:00:00,21.8,96,0.1,0.1,51,3.7,61,11.2
2018-06-22 08:00:00,22.6,91,0.0,0.0,3,4.0,90,75.9
2018-06-22 09:00:00,23.3,88,0.1,0.1,51,5.8,94,82.2
2018-06-22 10:00:00,24.8,80,0.0,0.0,3,7.2,90,173.9
2018-06-22 11:00:00,25.9,76,0.1,0.1,51,9.4,88,250.1
2018-06-22 12:00:00,26.5,74,0.0,0.0,3,11.2,92,220.6
2018-06-22 13:00:00,27.1,76,0.1,0.1,51,12.0,99,409.6
2018-06-22 14:00:00,27.3,76,0.1,0.1,51,12.9,103,369.7
2018-06-22 15:00:00,27.7,74,0.0,0.0,2,12.8,106,263.8
2018-06-22 16:00:00,28.2,71,0.0,0.0,2,7.3,110,267.7
2018-06-22 17:00:00,27.2,74,0.0,0.0,2,9.4,113,146.5
2018-06-22 18:00:00,27.1,74,0.0,0.0,1,9.9,136,36.4
2018-06-22 19:00:00,26.5,76,0.0,0.0,0,4.3,132,11.7
2018-06-22 20:00:00,25.5,81,0.0,0.0,0,5.9,101,0.0
2018-06-22 21:00:00,24.3,88,0.0,0.0,0,7.3,101,0.0
2018-06-22 22:00:00,23.6,89,0.0,0.0,0,7.6,115,0.0
2018-06-22 23:00:00,23.4,89,0.0,0.0,0,7.4,129,0.0
2018-06-23 00:00:00,23.7,86,0.0,0.0,0,7.7,131,0.0
2018-06-23 01:00:00,24.2,79,0.0,0.0,0,6.7,144,0.0
2018-06-23 02:00:00,23.8,80,0.0,0.0,0,5.4,176,0.0
2018-06-23 03:00:00,23.5,81,0.0,0.0,0,3.4,198,0.0
2018-06-23 04:00:00,23.1,82,0.0,0.0,0,3.1,249,0.0
2018-06-23 05:00:00,22.4,84,0.0,0.0,0,3.6,276,0.0
2018-06-23 06:00:00,22.7,82,0.0,0.0,0,2.5,270,0.0
2018-06-23 07:00:00,23.3,81,0.0,0.0,0,1.3,236,78.6
2018-06-23 08:00:00,25.0,79,0.0,0.0,0,1.5,104,255.3
2018-06-23 09:00:00,26.5,75,0.0,0.0,0,2.9,97,442.6
2018-06-23 10:00:00,27.9,72,0.0,0.0,0,2.6,74,643.6
2018-06-23 11:00:00,29.1,70,0.0,0.0,0,2.9,83,780.2
2018-06-23 12:00:00,30.0,67,0.0,0.0,0,4.3,90,808.2
2018-06-23 13:00:00,31.4,62,0.0,0.0,0,6.9,99,753.2
2018-06-23 14:00:00,32.0,58,0.0,0.0,0,8.9,111,817.4
2018-06-23 15:00:00,32.2,55,0.0,0.0,0,10.8,111,663.3
2018-06-23 16:00:00,32.1,55,0.0,0.0,0,12.6,121,470.4
2018-06-23 17:00:00,31.7,56,0.0,0.0,0,10.1,125,376.5
2018-06-23 18:00:00,31.0,59,0.0,0.0,0,7.0,111,202.8
2018-06-23 19:00:00,29.8,62,0.0,0.0,0,7.9,114,48.5
2018-06-23 20:00:00,27.9,74,0.0,0.0,0,7.9,106,0.0
2018-06-23 21:00:00,27.4,68,0.0,0.0,0,9.0,106,0.0
2018-06-23 22:00:00,26.4,70,0.0,0.0,0,9.8,96,0.0
2018-06-23 23:00:00,25.5,72,0.0,0.0,0,10.5,106,0.0
2018-06-24 00:00:00,24.5,76,0.0,0.0,0,10.5,117,0.0
2018-06-24 01:00:00,23.5,82,0.0,0.0,0,10.3,119,0.0
2018-06-24 02:00:00,23.2,83,0.0,0.0,0,9.7,117,0.0
2018-06-24 03:00:00,23.3,83,0.0,0.0,0,8.0,117,0.0
2018-06-24 04:00:00,23.1,84,0.0,0.0,1,6.1,135,0.0
2018-06-24 05:00:00,22.5,86,0.0,0.0,1,6.9,137,0.0
2018-06-24 06:00:00,22.1,87,0.0,0.0,1,5.0,150,0.0
2018-06-24 07:00:00,22.5,87,0.0,0.0,1,2.5,188,73.2
2018-06-24 08:00:00,24.5,81,0.0,0.0,0,1.8,90,226.7
2018-06-24 09:00:00,26.0,75,0.0,0.0,1,4.0,85,428.7
2018-06-24 10:00:00,27.2,73,0.0,0.0,1,5.1,86,627.1
2018-06-24 11:00:00,28.3,71,0.0,0.0,0,6.7,74,779.2
2018-06-24 12:00:00,29.3,67,0.0,0.0,0,8.8,81,864.0
2018-06-24 13:00:00,30.1,69,0.0,0.0,0,11.4,103,881.5
2018-06-24 14:00:00,30.3,65,0.0,0.0,0,13.2,112,643.3
2018-06-24 15:00:00,30.6,61,0.0,0.0,0,14.4,112,550.3
2018-06-24 16:00:00,31.1,54,0.0,0.0,0,13.1,111,540.1
2018-06-24 17:00:00,30.7,53,0.0,0.0,0,14.7,112,281.2
2018-06-24 18:00:00,29.9,57,0.0,0.0,1,12.0,111,182.4
2018-06-24 19:00:00,28.6,63,0.0,0.0,1,10.6,108,44.1
2018-06-24 20:00:00,26.8,69,0.0,0.0,1,10.4,110,0.0
2018-06-24 21:00:00,25.4,76,0.0,0.0,1,9.7,112,0.0
2018-06-24 22:00:00,24.1,84,0.0,0.0,1,8.3,108,0.0
2018-06-24 23:00:00,23.2,87,0.0,0.0,1,8.0,117,0.0
